idMN,nX,nY,nZ,idSegment,idMuscle,
   718,212.959,-14.7773,714.42,    10,     3,
   719,216.109,-12.9179,714.42,    10,     3,
   720,219.71,-11.2909,714.42,    10,     3,
   721,223.423,-10.1288,714.42,    10,     3,
   722,217.685,-7.22345,714.42,    10,     3,
   723,214.872,-3.50465,714.42,    10,     3,
   724,213.972,-0.715544,714.42,    10,     3,
   725,212.396,3.23568,714.42,    10,     3,
   726,209.471,3.23568,714.42,    10,     3,
   727,206.658,4.39781,714.42,    10,     3,
   728,205.758,8.9301,714.42,    10,     3,
   729,210.146,8.9301,714.42,    10,     3,
   730,212.959,6.02478,714.42,    10,     3,
   731,217.91,0.330368,714.42,    10,     3,
   732,219.485,-3.50465,714.42,    10,     3,
   733,221.623,-6.40996,714.42,    10,     3,
   734,222.41,-1.29661,714.42,    10,     3,
   735,226.123,-3.50465,714.42,    10,     3,
   736,227.586,0.330368,714.42,    10,     3,
   737,230.399,-1.29661,714.42,    10,     3,
   738, 233.1,1.49249,714.42,    10,     3,
   739,229.049,3.11947,714.42,    10,     3,
   740,199.907,-3.50465,714.42,    10,     3,
   741,235.766,68.1687,3572.1,     2,     4,
   742,233.287,70.5687,3572.1,     2,     4,
   743,236.758,71.8687,3572.1,     2,     4,
   744,233.287,74.2688,3572.1,     2,     4,
   745,239.137,75.4688,3572.1,     2,     4,
   746,235.766,76.1687,3572.1,     2,     4,
   747,243.203,75.4688,3572.1,     2,     4,
   748,243.996,72.3687,3572.1,     2,     4,
   749,247.07,69.9688,3572.1,     2,     4,
   750,250.243,69.4688,3572.1,     2,     4,
   751,251.83,71.8687,3572.1,     2,     4,
   752,250.243,75.4688,3572.1,     2,     4,
   753,248.062,77.8687,3572.1,     2,     4,
   754,246.574,81.1687,3572.1,     2,     4,
   755,244.591,84.2688,3572.1,     2,     4,
   756,240.724,85.9688,3572.1,     2,     4,
   757,238.146,88.4688,3572.1,     2,     4,
   758,236.758,91.8687,3929.31,     1,     4,
   759,238.146,79.3687,3572.1,     2,     4,
   760,236.758,82.7688,3572.1,     2,     4,
   761,233.287,85.1687,3572.1,     2,     4,
   762,233.287,88.4688,3572.1,     2,     4,
   763,234.874,90.8687,3572.1,     2,     4,
   764,236.758,85.9688,3572.1,     2,     4,
   765,247.863,73.1687,3572.1,     2,     4,
   766,245.483,76.1687,3572.1,     2,     4,
   767,242.211,79.3687,3572.1,     2,     4,
   768,244.194,80.3687,3572.1,     2,     4,
   769,240.823,82.5687,3572.1,     2,     4,
   770,255.102,80.9688,3572.1,     2,     4,
   771,254.308,84.2688,3572.1,     2,     4,
   772,254.308,85.9688,3572.1,     2,     4,
   773,258.473,66.9688,3572.1,     2,     4,
   774,274.636,63.3687,3572.1,     2,     4,
   775,271.562,63.3687,3572.1,     2,     4,
   776,267.695,63.3687,3572.1,     2,     4,
   777,267.695,66.9688,3572.1,     2,     4,
   778,274.636,67.4688,3572.1,     2,     4,
   779,271.562,65.9688,3572.1,     2,     4,
   780,272.553,69.4688,3572.1,     2,     4,
   781,270.174,69.4688,3572.1,     2,     4,
   782,258.473,80.3687,3572.1,     2,     4,
   783,261.745,81.1687,3572.1,     2,     4,
   784,257.482,87.4688,3572.1,     2,     4,
   785,258.473,84.2688,3572.1,     2,     4,
   786,259.365,90.8687,3572.1,     2,     4,
   787,247.07,90.0687,3572.1,     2,     4,
   788,250.243,90.0687,3572.1,     2,     4,
   789,245.483,92.5687,3572.1,     2,     4,
   790,244.194,94.9688,3572.1,     2,     4,
   791,245.483,96.7688,3572.1,     2,     4,
   792,246.574,100.669,3572.1,     2,     4,
   793,249.053,98.1687,3929.31,     1,     4,
   794,252.722,96.7688,3572.1,     2,     4,
   795,249.053,94.2688,3572.1,     2,     4,
   796,252.722,94.2688,3929.31,     1,     4,
   797,256.688,94.9688,3572.1,     2,     4,
   798,261.745,93.3687,3572.1,     2,     4,
   799,259.465,94.7688,3572.1,     2,     4,
   800,255.994,97.3687,3572.1,     2,     4,
   801,258.473,99.8687,3572.1,     2,     4,
   802,260.853,98.1687,3572.1,     2,     4,
   803,262.935,99.8687,3572.1,     2,     4,
   804,264.224,95.7688,3572.1,     2,     4,
   805,260.853,85.9688,3572.1,     2,     4,
   806,263.233,85.1687,3572.1,     2,     4,
   807,266.604,83.4688,3572.1,     2,     4,
   808,266.604,86.6687,3572.1,     2,     4,
   809,270.174,81.7688,3572.1,     2,     4,
   810,273.148,83.4688,3572.1,     2,     4,
   811,275.032,86.6687,3572.1,     2,     4,
   812, 278.8,88.4688,3929.31,     1,     4,
   813,282.965,89.4688,3929.31,     1,     4,
   814,285.444,85.8687,3572.1,     2,     4,
   815,267.695,89.8687,3572.1,     2,     4,
   816,270.174,92.5687,3572.1,     2,     4,
   817,269.083,96.7688,3572.1,     2,     4,
   818,266.604,101.169,3572.1,     2,     4,
   819,266.703,98.5687,3572.1,     2,     4,
   820,269.876,103.569,3572.1,     2,     4,
   821,273.148,103.569,3572.1,     2,     4,
   822,274.041,99.8687,3572.1,     2,     4,
   823,275.627,97.1687,3572.1,     2,     4,
   824, 278.8,95.6687,3572.1,     2,     4,
   825,270.174,99.8687,3572.1,     2,     4,
   826,272.256,96.1687,3572.1,     2,     4,
   827,270.174,85.9688,3572.1,     2,     4,
   828,272.256,89.1687,3929.31,     1,     4,
   829,274.636,92.2688,3572.1,     2,     4,
   830,275.627,90.8687,3572.1,     2,     4,
   831,277.412,93.2688,3572.1,     2,     4,
   832,281.18,93.3687,3572.1,     2,     4,
   833,285.444,92.5687,3572.1,     2,     4,
   834,288.716,91.5687,3572.1,     2,     4,
   835,291.096,88.4688,3572.1,     2,     4,
   836,291.889,85.7688,3572.1,     2,     4,
   837,289.41,83.5687,3572.1,     2,     4,
   838,280.585,91.5687,3572.1,     2,     4,
   839,281.775,88.1687,3929.31,     1,     4,
   840,287.03,89.1687,3572.1,     2,     4,
   841,288.716,86.6687,3572.1,     2,     4,
   842,286.237,82.7688,3572.1,     2,     4,
   843,283.957,79.5687,3929.31,     1,     4,
   844,280.585,78.5687,3572.1,     2,     4,
   845,280.585,75.4688,3572.1,     2,     4,
   846,281.775,73.1687,3572.1,     2,     4,
   847,285.444,72.3687,3572.1,     2,     4,
   848,289.41,74.8687,3572.1,     2,     4,
   849,287.03,78.6687,3572.1,     2,     4,
   850,283.857,76.5687,3572.1,     2,     4,
   851,287.03,75.5687,3572.1,     2,     4,
   852,290.203,98.1687,3572.1,     2,     4,
   853,293.476,98.1687,3572.1,     2,     4,
   854,295.062,100.669,3572.1,     2,     4,
   855,295.955,104.769,3572.1,     2,     4,
   856,287.824,100.569,3572.1,     2,     4,
   857,285.444,104.769,3572.1,     2,     4,
   858,281.775,106.069,3572.1,     2,     4,
   859,280.585,109.669,3572.1,     2,     4,
   860,283.857,112.069,3572.1,     2,     4,
   861,291.889,104.769,3572.1,     2,     4,
   862,289.41,107.869,3572.1,     2,     4,
   863,287.824,110.369,3572.1,     2,     4,
   864,292.682,102.269,3572.1,     2,     4,
   865,290.203,103.069,3572.1,     2,     4,
   866,287.824,104.169,3572.1,     2,     4,
   867,285.444,108.469,3572.1,     2,     4,
   868,290.71,    77,3214.89,     3,     4,
   869,287.296,    77,3214.89,     3,     4,
   870,293.22,  79.4,3214.89,     3,     4,
   871,294.324,  82.5,3214.89,     3,     4,
   872,284.887,  80.1,3214.89,     3,     4,
   873,284.887,  82.5,3214.89,     3,     4,
   874,285.79,  86.4,3214.89,     3,     4,
   875,283.381,  88.8,3214.89,     3,     4,
   876,279.967,  90.2,3214.89,     3,     4,
   877,290.71,  83.4,3214.89,     3,     4,
   878,289.304,  80.9,3214.89,     3,     4,
   879,287.296,  84.9,3214.89,     3,     4,
   880,287.296,  88.8,3214.89,     3,     4,
   881,280.871,  93.7,3214.89,     3,     4,
   882,286.895,  91.3,3214.89,     3,     4,
   883,283.381,  92.6,3214.89,     3,     4,
   884,283.381,  95.6,3214.89,     3,     4,
   885,286.895,  93.7,3214.89,     3,     4,
   886,290.71,  92.6,3214.89,     3,     4,
   887,290.81,  94.3,3214.89,     3,     4,
   888,294.324,  90.8,3214.89,     3,     4,
   889,296.834,  90.2,3214.89,     3,     4,
   890,299.947,  92.6,3214.89,     3,     4,
   891,294.324,  95.1,3214.89,     3,     4,
   892,296.834,  98.6,3214.89,     3,     4,
   893,298.642,   101,3214.89,     3,     4,
   894,299.947, 103.5,3214.89,     3,     4,
   895,303.461, 103.5,3214.89,     3,     4,
   896,303.461,  94.3,3214.89,     3,     4,
   897,307.376,  95.1,3214.89,     3,     4,
   898,309.886,  92.6,3214.89,     3,     4,
   899, 313.2,  92.6,3214.89,     3,     4,
   900,316.412,  92.6,3214.89,     3,     4,
   901,317.015,  95.6,3214.89,     3,     4,
   902,318.019,  99.6,3214.89,     3,     4,
   903,319.525,   102,3214.89,     3,     4,
   904,318.922, 105.1,3214.89,     3,     4,
   905,315.609, 105.9,3214.89,     3,     4,
   906,312.296, 105.9,3214.89,     3,     4,
   907,310.69, 102.7,3214.89,     3,     4,
   908,306.473, 100.3,3214.89,     3,     4,
   909,304.967,  97.5,3214.89,     3,     4,
   910,302.457,   100,3214.89,     3,     4,
   911,300.047,  96.7,3214.89,     3,     4,
   912,296.834,  94.3,3214.89,     3,     4,
   913,309.886,  98.6,3214.89,     3,     4,
   914,312.296,  96.1,3214.89,     3,     4,
   915,314.605,  96.7,3214.89,     3,     4,
   916,315.609, 102.4,3214.89,     3,     4,
   917, 313.2,   100,3214.89,     3,     4,
   918,294.324,  96.7,3214.89,     3,     4,
   919,277.557,  80.9,3214.89,     3,     4,
   920,281.573,  74.4,3214.89,     3,     4,
   921,274.345,  79.4,3214.89,     3,     4,
   922,273.14,  83.4,3214.89,     3,     4,
   923,269.525,  84.9,3214.89,     3,     4,
   924,266.011,  84.9,3214.89,     3,     4,
   925,265.208,  80.9,3214.89,     3,     4,
   926,265.208,  76.1,3214.89,     3,     4,
   927,263.501,  72.8,3214.89,     3,     4,
   928,262.799,  69.6,3214.89,     3,     4,
   929,266.011,  67.9,3214.89,     3,     4,
   930,269.525,  69.6,3214.89,     3,     4,
   931,270.73,  72.8,3214.89,     3,     4,
   932,269.525,    77,3214.89,     3,     4,
   933,271.935,  79.4,3214.89,     3,     4,
   934,267.015,  78.5,3214.89,     3,     4,
   935,269.525,    82,3214.89,     3,     4,
   936,267.718,  73.6,3214.89,     3,     4,
   937,266.513,  71.2,3214.89,     3,     4,
   938,243.02,  76.1,3214.89,     3,     4,
   939,240.61,  74.6,3214.89,     3,     4,
   940,237.096,  74.4,3214.89,     3,     4,
   941,236.695,  77.1,3214.89,     3,     4,
   942,235.691,  79.6,3214.89,     3,     4,
   943,243.02,  79.4,3214.89,     3,     4,
   944,240.61,  80.9,3214.89,     3,     4,
   945,239.606,  78.5,3214.89,     3,     4,
   946,237.096,  81.9,3214.89,     3,     4,
   947,253.562,  78.5,3214.89,     3,     4,
   948,250.249,  78.5,3214.89,     3,     4,
   949,255.168,  80.9,3214.89,     3,     4,
   950,255.971,  83.4,3214.89,     3,     4,
   951,249.646,  81.3,3214.89,     3,     4,
   952,252.759,  82.5,3214.89,     3,     4,
   953,249.646,  84.9,3214.89,     3,     4,
   954,253.562,  86.9,3214.89,     3,     4,
   955,247.839,  89.3,3214.89,     3,     4,
   956,251.152,  89.3,3214.89,     3,     4,
   957,252.759,  92.6,3214.89,     3,     4,
   958,244.727,  91.8,3214.89,     3,     4,
   959,251.152,  96.1,3214.89,     3,     4,
   960,240.61,  94.3,3214.89,     3,     4,
   961,237.096,  97.1,3214.89,     3,     4,
   962,236.393, 100.6,3214.89,     3,     4,
   963,239.606,   101,3214.89,     3,     4,
   964,243.02, 100.6,3214.89,     3,     4,
   965,244.727,  98.1,3214.89,     3,     4,
   966,247.839,  96.7,3214.89,     3,     4,
   967,240.61,  97.8,3214.89,     3,     4,
   968,243.723,  95.1,3214.89,     3,     4,
   969,247.136,  93.2,3214.89,     3,     4,
   970,249.646,  92.6,3214.89,     3,     4,
   971,228.161,  97.5,3214.89,     3,     4,
   972,228.161,  94.3,3214.89,     3,     4,
   973,254.465, 100.3,3214.89,     3,     4,
   974,252.056,   102,3214.89,     3,     4,
   975,255.168, 103.9,3214.89,     3,     4,
   976,257.678,  98.6,3214.89,     3,     4,
   977,260.289, 100.5,3214.89,     3,     4,
   978,258.682, 104.1,3214.89,     3,     4,
   979,256.975,   102,3214.89,     3,     4,
   980,262.799,   102,3214.89,     3,     4,
   981,264.606, 100.5,3214.89,     3,     4,
   982,268.22,  98.1,3214.89,     3,     4,
   983,269.525,  95.1,3214.89,     3,     4,
   984,272.035,  95.1,3214.89,     3,     4,
   985,274.345,  99.1,3214.89,     3,     4,
   986,272.035,  99.6,3214.89,     3,     4,
   987,268.421,   102,3214.89,     3,     4,
   988,272.638, 103.1,3214.89,     3,     4,
   989,275.951, 103.9,3214.89,     3,     4,
   990,279.063, 104.8,3214.89,     3,     4,
   991,281.473, 107.4,3214.89,     3,     4,
   992,273.14, 107.3,3214.89,     3,     4,
   993,275.047, 110.8,3214.89,     3,     4,
   994,278.461, 112.2,3214.89,     3,     4,
   995,280.871, 109.7,3214.89,     3,     4,
   996,276.855, 108.3,3214.89,     3,     4,
   997,295.63, 107.3,3214.89,     3,     4,
   998,296.132, 110.8,3214.89,     3,     4,
   999,295.128, 114.6,3214.89,     3,     4,
  1000,291.915, 114.6,3214.89,     3,     4,
  1001,291.915, 107.3,3214.89,     3,     4,
  1002, 288.3, 108.3,3214.89,     3,     4,
  1003,289.304, 112.2,3214.89,     3,     4,
  1004,292.618, 110.8,3214.89,     3,     4,
  1005,285.79, 117.8,3214.89,     3,     4,
  1006, 288.3, 120.2,3214.89,     3,     4,
  1007,284.887, 122.6,3214.89,     3,     4,
  1008,281.573, 122.6,3214.89,     3,     4,
  1009,278.963, 120.2,3214.89,     3,     4,
  1010,280.871, 117.8,3214.89,     3,     4,
  1011,283.18, 120.2,3214.89,     3,     4,
  1012,283.18, 117.1,3214.89,     3,     4,
  1013,306.473,  80.9,3214.89,     3,     4,
  1014,306.473,  86.9,3214.89,     3,     4,
  1015,285.79,  95.6,3214.89,     3,     4,
  1016,279.264,  91.8,3214.89,     3,     4,
  1017,286.166,69.1875,2857.68,     4,     4,
  1018,289.694,70.6875,2857.68,     4,     4,
  1019,289.694,74.0875,2857.68,     4,     4,
  1020,288.487,77.3875,2857.68,     4,     4,
  1021,286.166,78.0875,2857.68,     4,     4,
  1022,283.937,71.6875,2857.68,     4,     4,
  1023,284.309,74.0875,2857.68,     4,     4,
  1024,286.63,73.1875,2857.68,     4,     4,
  1025,279.387,76.5875,2857.68,     4,     4,
  1026,282.823,74.8875,2857.68,     4,     4,
  1027,279.387,80.5875,2857.68,     4,     4,
  1028,275.951,76.5875,2857.68,     4,     4,
  1029,272.701,76.5875,2857.68,     4,     4,
  1030,279.387,84.3875,2857.68,     4,     4,
  1031,272.144,80.5875,2857.68,     4,     4,
  1032,275.487,82.9875,2857.68,     4,     4,
  1033,272.701,86.7875,2857.68,     4,     4,
  1034,271.586,84.3875,2857.68,     4,     4,
  1035,275.951,78.9875,2857.68,     4,     4,
  1036,272.144,90.4875,2857.68,     4,     4,
  1037,269.265,91.1875,2857.68,     4,     4,
  1038,269.265,84.3875,2857.68,     4,     4,
  1039, 266.2,90.4875,2857.68,     4,     4,
  1040, 266.2,84.8875,2857.68,     4,     4,
  1041,263.229,86.2875,2857.68,     4,     4,
  1042,263.229,89.6875,2857.68,     4,     4,
  1043,269.265,87.9875,2857.68,     4,     4,
  1044,266.293,87.4875,2857.68,     4,     4,
  1045,259.607,85.0875,2857.68,     4,     4,
  1046,255.057,85.5875,2857.68,     4,     4,
  1047,259.607,89.1875,2857.68,     4,     4,
  1048,258.679,91.6875,2857.68,     4,     4,
  1049,256.45,87.9875,2857.68,     4,     4,
  1050,256.45,92.1875,2857.68,     4,     4,
  1051,252.828,87.4875,2857.68,     4,     4,
  1052,253.386,91.1875,2857.68,     4,     4,
  1053,248.835,87.4875,2857.68,     4,     4,
  1054,249.95,91.1875,2857.68,     4,     4,
  1055,251.064,94.5875,2857.68,     4,     4,
  1056,248.835,95.9875,2857.68,     4,     4,
  1057,245.399,87.9875,2857.68,     4,     4,
  1058,243.728,90.4875,2857.68,     4,     4,
  1059,244.842,93.5875,2857.68,     4,     4,
  1060,245.399,97.0875,2857.68,     4,     4,
  1061,247.164,91.6875,2857.68,     4,     4,
  1062,243.728,100.888,2857.68,     4,     4,
  1063,242.614,101.688,2857.68,     4,     4,
  1064,242.335,103.988,2857.68,     4,     4,
  1065,242.335,105.088,2857.68,     4,     4,
  1066,247.721,100.488,2857.68,     4,     4,
  1067,248.835,102.888,2857.68,     4,     4,
  1068,248.835,106.388,2857.68,     4,     4,
  1069,245.399,106.388,2857.68,     4,     4,
  1070,245.957,103.388,2857.68,     4,     4,
  1071,257.936,95.9875,2857.68,     4,     4,
  1072,260.907,98.0875,2857.68,     4,     4,
  1073,263.879,98.7875,2857.68,     4,     4,
  1074,256.729,99.8875,2857.68,     4,     4,
  1075,255.614,102.288,2857.68,     4,     4,
  1076,263.229,102.288,2857.68,     4,     4,
  1077,257.379,104.788,2857.68,     4,     4,
  1078,260.907,104.788,2857.68,     4,     4,
  1079,259.607,101.688,2857.68,     4,     4,
  1080,275.951,84.8875,2857.68,     4,     4,
  1081,250.507,69.1875,2857.68,     4,     4,
  1082,251.528,71.8875,2857.68,     4,     4,
  1083,250.507,75.6875,2857.68,     4,     4,
  1084,247.721,78.0875,2857.68,     4,     4,
  1085,245.957,75.2875,2857.68,     4,     4,
  1086,244.657,72.8875,2857.68,     4,     4,
  1087,248.278,73.1875,2857.68,     4,     4,
  1088,246.885,69.3875,2857.68,     4,     4,
  1089,241.406,81.8875,2857.68,     4,     4,
  1090,237.878,83.8875,2857.68,     4,     4,
  1091,234.813,82.3875,2857.68,     4,     4,
  1092,234.813,78.9875,2857.68,     4,     4,
  1093,237.878,77.3875,2857.68,     4,     4,
  1094,240.292,78.9875,2857.68,     4,     4,
  1095,237.878,81.3875,2857.68,     4,     4,
  1096,277.808,94.5875,2857.68,     4,     4,
  1097,280.594,97.3875,2857.68,     4,     4,
  1098,282.08,100.488,2857.68,     4,     4,
  1099,275.487,97.0875,2857.68,     4,     4,
  1100,273.815,98.7875,2857.68,     4,     4,
  1101,274.372,102.288,2857.68,     4,     4,
  1102,279.387,103.388,2857.68,     4,     4,
  1103,276.601,103.988,2857.68,     4,     4,
  1104,277.808,99.4875,2857.68,     4,     4,
  1105,275.951,108.187,2857.68,     4,     4,
  1106,275.951,112.187,2857.68,     4,     4,
  1107,272.701,113.687,2857.68,     4,     4,
  1108,273.258,106.488,2857.68,     4,     4,
  1109,269.915,107.588,2857.68,     4,     4,
  1110,268.708,110.488,2857.68,     4,     4,
  1111,269.915,113.687,2857.68,     4,     4,
  1112,272.701,109.788,2857.68,     4,     4,
  1113,256.729,112.187,2857.68,     4,     4,
  1114,260.164,114.687,2857.68,     4,     4,
  1115,262.393,116.187,2857.68,     4,     4,
  1116,259.607,118.588,2857.68,     4,     4,
  1117,255.614,119.588,2857.68,     4,     4,
  1118, 254.5,117.687,2857.68,     4,     4,
  1119,256.729,116.187,2857.68,     4,     4,
  1120, 254.5,114.687,2857.68,     4,     4,
  1121,225.62,132.388,2857.68,     4,     4,
  1122,222.277,132.388,2857.68,     4,     4,
  1123,219.491,134.888,2857.68,     4,     4,
